id,attributes.board_time,attributes.description,attributes.line_score,attributes.projection_type,attributes.stat_type,attributes.updated_at,relationships.league.data.id,relationships.new_player.data.id,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,attributes.team_name
1011735,2020-02-23T22:40:00-05:00,NEXUS (Maps 1-2),19.0,Single Stat,Headshots,2023-01-21T23:58:26-05:00,124,50000,https://i.imgur.com/YgbScZC.png,CSGO,124.0,PR1mE,G,Tricked,
1011807,2020-06-26T12:30:00-04:00,NEXUS (Map 3),9.5,Single Stat,Headshots,2023-01-21T20:59:10-05:00,124,50000,https://i.imgur.com/YgbScZC.png,CSGO,124.0,PR1mE,G,Tricked,
1011736,2020-02-24T22:40:00-05:00,HONORIS (Maps 1-2),38.5,Single Stat,Kills,2023-01-22T01:32:47-05:00,124,16036,https://i.imgur.com/YgbScZC.png,CSGO,124.0,slaxz-,G,ALTERNATE aTTaX,16036
1011808,2020-06-27T12:30:00-04:00,HONORIS (Map 3),19.5,Single Stat,Kills,2023-01-22T03:03:48-05:00,124,16036,https://i.imgur.com/YgbScZC.png,CSGO,124.0,slaxz-,G,ALTERNATE aTTaX,16036
1011737,2020-02-25T22:40:00-05:00,HONORIS (Maps 1-2),38.0,Single Stat,Kills,2023-01-21T22:56:53-05:00,124,56480,https://i.imgur.com/YgbScZC.png,CSGO,124.0,awzek,G,ALTERNATE aTTaX,56480
1011809,2020-06-28T12:30:00-04:00,HONORIS (Map 3),19.0,Single Stat,Kills,2023-01-22T02:15:48-05:00,124,56480,https://i.imgur.com/YgbScZC.png,CSGO,124.0,awzek,G,ALTERNATE aTTaX,56480
1011738,2020-02-26T22:40:00-05:00,HONORIS (Maps 1-2),35.5,Single Stat,Kills,2023-01-21T22:56:55-05:00,124,56473,https://i.imgur.com/YgbScZC.png,CSGO,124.0,PerX,G,ALTERNATE aTTaX,56473
1011810,2020-06-29T12:30:00-04:00,HONORIS (Map 3),17.5,Single Stat,Kills,2023-01-22T02:09:48-05:00,124,56473,https://i.imgur.com/YgbScZC.png,CSGO,124.0,PerX,G,ALTERNATE aTTaX,56473
1011739,2020-02-27T22:40:00-05:00,ALTERNATE aTTaX (Maps 1-2),36.5,Single Stat,Kills,2023-01-22T02:15:35-05:00,124,49255,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,SaMey,G,HONORIS,49255
1011811,2020-06-30T12:30:00-04:00,ALTERNATE aTTaX (Map 3),19.0,Single Stat,Kills,2023-01-22T07:51:21-05:00,124,49255,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,SaMey,G,HONORIS,49255
1011740,2020-02-28T22:40:00-05:00,ALTERNATE aTTaX (Maps 1-2),39.5,Single Stat,Kills,2023-01-21T22:47:26-05:00,124,16136,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,reiko,G,HONORIS,
1011812,2020-07-01T12:30:00-04:00,ALTERNATE aTTaX (Map 3),19.5,Single Stat,Kills,2023-01-22T07:29:57-05:00,124,16136,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,reiko,G,HONORIS,
1011741,2020-02-29T22:40:00-05:00,ALTERNATE aTTaX (Maps 1-2),37.5,Single Stat,Kills,2023-01-21T22:47:24-05:00,124,25011,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,Sobol,G,HONORIS,25011
1011813,2020-07-02T12:30:00-04:00,ALTERNATE aTTaX (Map 3),18.5,Single Stat,Kills,2023-01-22T02:23:33-05:00,124,25011,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,Sobol,G,HONORIS,25011
1011742,2020-03-01T22:40:00-05:00,HONORIS (Maps 1-2),11.0,Single Stat,Headshots,2023-01-22T01:06:27-05:00,124,16036,https://i.imgur.com/YgbScZC.png,CSGO,124.0,slaxz-,G,ALTERNATE aTTaX,16036
1011814,2020-07-03T12:30:00-04:00,HONORIS (Map 3),6.0,Single Stat,Headshots,2023-01-22T01:12:58-05:00,124,16036,https://i.imgur.com/YgbScZC.png,CSGO,124.0,slaxz-,G,ALTERNATE aTTaX,16036
1011743,2020-03-02T22:40:00-05:00,HONORIS (Maps 1-2),17.5,Single Stat,Headshots,2023-01-22T02:00:14-05:00,124,56480,https://i.imgur.com/YgbScZC.png,CSGO,124.0,awzek,G,ALTERNATE aTTaX,56480
1011815,2020-07-04T12:30:00-04:00,HONORIS (Map 3),8.5,Single Stat,Headshots,2023-01-21T22:57:10-05:00,124,56480,https://i.imgur.com/YgbScZC.png,CSGO,124.0,awzek,G,ALTERNATE aTTaX,56480
1011744,2020-03-03T22:40:00-05:00,HONORIS (Maps 1-2),17.0,Single Stat,Headshots,2023-01-22T01:17:56-05:00,124,56473,https://i.imgur.com/YgbScZC.png,CSGO,124.0,PerX,G,ALTERNATE aTTaX,56473
1011816,2020-07-05T12:30:00-04:00,HONORIS (Map 3),8.5,Single Stat,Headshots,2023-01-22T04:52:38-05:00,124,56473,https://i.imgur.com/YgbScZC.png,CSGO,124.0,PerX,G,ALTERNATE aTTaX,56473
1011745,2020-03-04T22:40:00-05:00,ALTERNATE aTTaX (Maps 1-2),14.0,Single Stat,Headshots,2023-01-22T01:32:26-05:00,124,49255,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,SaMey,G,HONORIS,49255
1011817,2020-07-06T12:30:00-04:00,ALTERNATE aTTaX (Map 3),7.0,Single Stat,Headshots,2023-01-21T22:47:14-05:00,124,49255,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,SaMey,G,HONORIS,49255
1011746,2020-03-05T22:40:00-05:00,ALTERNATE aTTaX (Maps 1-2),18.0,Single Stat,Headshots,2023-01-21T23:31:13-05:00,124,16136,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,reiko,G,HONORIS,
1011818,2020-07-07T12:30:00-04:00,ALTERNATE aTTaX (Map 3),9.0,Single Stat,Headshots,2023-01-21T22:47:12-05:00,124,16136,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,reiko,G,HONORIS,
1011747,2020-03-06T22:40:00-05:00,ALTERNATE aTTaX (Maps 1-2),19.0,Single Stat,Headshots,2023-01-22T06:16:43-05:00,124,25011,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,Sobol,G,HONORIS,25011
1011819,2020-07-08T12:30:00-04:00,ALTERNATE aTTaX (Map 3),9.5,Single Stat,Headshots,2023-01-21T22:47:09-05:00,124,25011,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,Sobol,G,HONORIS,25011
1009683,2020-03-19T22:40:00-04:00,Complexity (Maps 1-2),41.5,Single Stat,Kills,2023-01-21T22:49:45-05:00,124,15813,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,YEKINDAR,G,Liquid,15813
1009755,2020-06-27T12:30:00-04:00,Complexity (Map 3),20.5,Single Stat,Kills,2023-01-21T22:49:36-05:00,124,15813,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,YEKINDAR,G,Liquid,15813
1009684,2020-03-20T22:40:00-04:00,Complexity (Maps 1-2),38.5,Single Stat,Kills,2023-01-21T22:49:48-05:00,124,15178,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,EliGE,G,Liquid,
1009756,2020-06-28T12:30:00-04:00,Complexity (Map 3),19.0,Single Stat,Kills,2023-01-22T07:46:31-05:00,124,15178,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,EliGE,G,Liquid,
1009685,2020-03-21T22:40:00-04:00,Complexity (Maps 1-2),37.5,Single Stat,Kills,2023-01-21T22:49:58-05:00,124,15180,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,NAF,G,Liquid,
1009757,2020-06-29T12:30:00-04:00,Complexity (Map 3),18.5,Single Stat,Kills,2023-01-21T22:49:41-05:00,124,15180,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,NAF,G,Liquid,
1009686,2020-03-22T22:40:00-04:00,Liquid (Maps 1-2),37.5,Single Stat,Kills,2023-01-21T21:03:54-05:00,124,15486,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,Grim,G,Complexity,
1009758,2020-06-30T12:30:00-04:00,Liquid (Map 3),18.5,Single Stat,Kills,2023-01-22T02:37:33-05:00,124,15486,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,Grim,G,Complexity,
1009687,2020-03-23T22:40:00-04:00,Liquid (Maps 1-2),35.5,Single Stat,Kills,2023-01-21T21:04:05-05:00,124,24541,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,FaNg,G,Complexity,
1009759,2020-07-01T12:30:00-04:00,Liquid (Map 3),17.5,Single Stat,Kills,2023-01-21T21:03:44-05:00,124,24541,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,FaNg,G,Complexity,
1009688,2020-03-24T22:40:00-04:00,Liquid (Maps 1-2),31.5,Single Stat,Kills,2023-01-22T02:23:38-05:00,124,15081,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,hallzerk,G,Complexity,15081
1009760,2020-07-02T12:30:00-04:00,Liquid (Map 3),16.0,Single Stat,Kills,2023-01-21T21:03:47-05:00,124,15081,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,hallzerk,G,Complexity,15081
1009689,2020-03-25T22:40:00-04:00,Complexity (Maps 1-2),24.5,Single Stat,Headshots,2023-01-21T22:49:55-05:00,124,15813,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,YEKINDAR,G,Liquid,15813
1009761,2020-07-03T12:30:00-04:00,Complexity (Map 3),12.0,Single Stat,Headshots,2023-01-21T23:01:06-05:00,124,15813,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,YEKINDAR,G,Liquid,15813
1009690,2020-03-26T22:40:00-04:00,Complexity (Maps 1-2),17.0,Single Stat,Headshots,2023-01-21T22:49:50-05:00,124,15178,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,EliGE,G,Liquid,
1009762,2020-07-04T12:30:00-04:00,Complexity (Map 3),8.5,Single Stat,Headshots,2023-01-21T22:49:31-05:00,124,15178,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,EliGE,G,Liquid,
1009691,2020-03-27T22:40:00-04:00,Complexity (Maps 1-2),16.0,Single Stat,Headshots,2023-01-21T22:49:53-05:00,124,15180,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,NAF,G,Liquid,
1009763,2020-07-05T12:30:00-04:00,Complexity (Map 3),8.0,Single Stat,Headshots,2023-01-21T22:49:38-05:00,124,15180,https://i.imgur.com/ePghYzQ.png,CSGO,124.0,NAF,G,Liquid,
1009692,2020-03-28T22:40:00-04:00,Liquid (Maps 1-2),22.0,Single Stat,Headshots,2023-01-21T21:04:03-05:00,124,15486,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,Grim,G,Complexity,
1009764,2020-07-06T12:30:00-04:00,Liquid (Map 3),11.0,Single Stat,Headshots,2023-01-21T21:03:49-05:00,124,15486,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,Grim,G,Complexity,
1009693,2020-03-29T22:40:00-04:00,Liquid (Maps 1-2),20.0,Single Stat,Headshots,2023-01-21T21:04:01-05:00,124,24541,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,FaNg,G,Complexity,
1009765,2020-07-07T12:30:00-04:00,Liquid (Map 3),10.0,Single Stat,Headshots,2023-01-22T02:15:03-05:00,124,24541,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,FaNg,G,Complexity,
1009694,2020-03-30T22:40:00-04:00,Liquid (Maps 1-2),13.5,Single Stat,Headshots,2023-01-21T21:03:58-05:00,124,15081,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,hallzerk,G,Complexity,15081
1009766,2020-07-08T12:30:00-04:00,Liquid (Map 3),6.5,Single Stat,Headshots,2023-01-21T21:03:37-05:00,124,15081,https://i.imgur.com/W4gkPvA.png,CSGO,124.0,hallzerk,G,Complexity,15081
1009611,2020-01-07T22:40:00-05:00,Permitta (Maps 1-2),38.5,Single Stat,Kills,2023-01-21T20:56:56-05:00,124,15157,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,kennyS,G,Falcons,15157
1009707,2020-05-10T12:30:00-04:00,Permitta (Map 3),19.0,Single Stat,Kills,2023-01-21T20:56:46-05:00,124,15157,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,kennyS,G,Falcons,15157
1009612,2020-01-08T22:40:00-05:00,Permitta (Maps 1-2),36.5,Single Stat,Kills,2023-01-21T20:57:03-05:00,124,15232,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,NBK-,G,Falcons,15232
1009708,2020-05-11T12:30:00-04:00,Permitta (Map 3),18.0,Single Stat,Kills,2023-01-21T20:56:41-05:00,124,15232,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,NBK-,G,Falcons,15232
1009613,2020-01-09T22:40:00-05:00,Permitta (Maps 1-2),34.5,Single Stat,Kills,2023-01-21T20:57:01-05:00,124,15186,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,misutaaa,G,Falcons,15186
1009709,2020-05-12T12:30:00-04:00,Permitta (Map 3),17.0,Single Stat,Kills,2023-01-21T20:56:38-05:00,124,15186,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,misutaaa,G,Falcons,15186
1009614,2020-01-10T22:40:00-05:00,Falcons (Maps 1-2),40.5,Single Stat,Kills,2023-01-21T22:53:08-05:00,124,70315,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,casey,G,Permitta,70315
1009710,2020-05-13T12:30:00-04:00,Falcons (Map 3),20.0,Single Stat,Kills,2023-01-21T22:52:59-05:00,124,70315,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,casey,G,Permitta,70315
1009615,2020-01-11T22:40:00-05:00,Falcons (Maps 1-2),30.5,Single Stat,Kills,2023-01-21T22:53:01-05:00,124,49257,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,sNx,G,Permitta,49257
1009711,2020-05-14T12:30:00-04:00,Falcons (Map 3),15.0,Single Stat,Kills,2023-01-21T22:52:48-05:00,124,49257,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,sNx,G,Permitta,49257
1009616,2020-01-12T22:40:00-05:00,Falcons (Maps 1-2),32.5,Single Stat,Kills,2023-01-21T22:53:03-05:00,124,64310,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,olimp,G,Permitta,64310
1009712,2020-05-15T12:30:00-04:00,Falcons (Map 3),16.0,Single Stat,Kills,2023-01-21T22:52:55-05:00,124,64310,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,olimp,G,Permitta,64310
1009617,2020-01-13T22:40:00-05:00,Permitta (Maps 1-2),10.0,Single Stat,Headshots,2023-01-21T20:56:53-05:00,124,15157,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,kennyS,G,Falcons,15157
1009713,2020-05-16T12:30:00-04:00,Permitta (Map 3),5.0,Single Stat,Headshots,2023-01-21T20:56:48-05:00,124,15157,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,kennyS,G,Falcons,15157
1009618,2020-01-14T22:40:00-05:00,Permitta (Maps 1-2),21.0,Single Stat,Headshots,2023-01-21T20:56:51-05:00,124,15232,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,NBK-,G,Falcons,15232
1009714,2020-05-17T12:30:00-04:00,Permitta (Map 3),10.5,Single Stat,Headshots,2023-01-21T20:56:36-05:00,124,15232,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,NBK-,G,Falcons,15232
1009619,2020-01-15T22:40:00-05:00,Permitta (Maps 1-2),17.0,Single Stat,Headshots,2023-01-21T20:56:58-05:00,124,15186,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,misutaaa,G,Falcons,15186
1009715,2020-05-18T12:30:00-04:00,Permitta (Map 3),8.5,Single Stat,Headshots,2023-01-21T20:56:43-05:00,124,15186,https://i.imgur.com/3xVSfZD.png,CSGO,124.0,misutaaa,G,Falcons,15186
1009620,2020-01-16T22:40:00-05:00,Falcons (Maps 1-2),21.0,Single Stat,Headshots,2023-01-21T22:53:06-05:00,124,70315,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,casey,G,Permitta,70315
1009716,2020-05-19T12:30:00-04:00,Falcons (Map 3),10.5,Single Stat,Headshots,2023-01-21T22:52:50-05:00,124,70315,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,casey,G,Permitta,70315
1009621,2020-01-17T22:40:00-05:00,Falcons (Maps 1-2),15.5,Single Stat,Headshots,2023-01-21T22:53:14-05:00,124,49257,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,sNx,G,Permitta,49257
1009717,2020-05-20T12:30:00-04:00,Falcons (Map 3),7.5,Single Stat,Headshots,2023-01-22T04:44:39-05:00,124,49257,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,sNx,G,Permitta,49257
1009622,2020-01-18T22:40:00-05:00,Falcons (Maps 1-2),15.0,Single Stat,Headshots,2023-01-21T22:53:10-05:00,124,64310,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,olimp,G,Permitta,64310
1009718,2020-05-21T12:30:00-04:00,Falcons (Map 3),7.5,Single Stat,Headshots,2023-01-21T22:52:52-05:00,124,64310,https://i.imgur.com/ZHr05yn.png,CSGO,124.0,olimp,G,Permitta,64310
1012527,2021-03-09T19:00:00-05:00,FC Augsburg,0.5,Single Stat,Shots,2023-01-22T01:25:02-05:00,82,47035,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90027303.png,SOCCER,82.0,Niklas Süle,M,Bayern München,
1012551,2021-03-05T19:00:00-05:00,FC Augsburg,2.0,Single Stat,Clearances,2023-01-22T01:20:49-05:00,82,47035,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/soc/low-res/90027303.png,SOCCER,82.0,Niklas Süle,M,Bayern München,
1012769,2021-01-22T02:29:00-05:00,CHI,3.0,Single Stat,Shots On Goal,2023-01-22T02:23:30-05:00,8,57769,https://static.prizepicks.com/images/players/nhl/Adrian_Kempe_a0b91f2e-bb6d-409a-9e58-cc764edafe64.webp,NHL,8.0,Adrian Kempe,F,LA,Kings
1012770,2021-01-22T02:29:00-05:00,CHI,2.5,Single Stat,Shots On Goal,2023-01-22T02:19:19-05:00,8,57770,https://static.prizepicks.com/images/players/nhl/Alex_Iafallo_63525ddb-3d33-45a8-b044-12e0ea92121c.webp,NHL,8.0,Alex Iafallo,F,LA,Kings
1012771,2021-01-22T02:29:00-05:00,LA,2.0,Single Stat,Shots On Goal,2023-01-22T02:32:20-05:00,8,87048,https://static.prizepicks.com/images/players/nhl/Andreas_Athanasiou_e80e9320-e1d3-48e7-9821-16941d12179f.webp,NHL,8.0,Andreas Athanasiou,F,CHI,Blackhawks
1012772,2021-01-22T02:29:00-05:00,CHI,2.0,Single Stat,Shots On Goal,2023-01-22T02:32:20-05:00,8,57761,https://static.prizepicks.com/images/players/nhl/Anze_Kopitar_427d1fda-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Anze Kopitar,F,LA,Kings
1012773,2021-01-22T02:29:00-05:00,CHI,3.5,Single Stat,Shots On Goal,2023-01-22T02:23:30-05:00,8,86990,https://static.prizepicks.com/images/players/nhl/Kevin_Fiala_c86ff633-7f27-420c-84a7-be1e08ede9a6.webp,NHL,8.0,Kevin Fiala,F,LA,Kings
1012774,2021-01-22T02:29:00-05:00,LA,2.0,Single Stat,Shots On Goal,2023-01-22T02:20:39-05:00,8,87496,https://static.prizepicks.com/images/players/nhl/Max_Domi_c140dfc0-9bf3-42b3-ac83-1b489e6be04f.webp,NHL,8.0,Max Domi,F,CHI,Blackhawks
1012775,2021-01-22T02:29:00-05:00,LA,3.0,Single Stat,Shots On Goal,2023-01-22T02:20:01-05:00,8,58114,https://static.prizepicks.com/images/players/nhl/Patrick_Kane_42c33e34-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Patrick Kane,F,CHI,Blackhawks
1012776,2021-01-22T02:29:00-05:00,LA,2.5,Single Stat,Shots On Goal,2023-01-22T02:42:49-05:00,8,58119,https://static.prizepicks.com/images/players/nhl/Seth_Jones_9e856a06-e817-11e2-a133-f4ce4684ea4c.webp,NHL,8.0,Seth Jones,D,CHI,Blackhawks
1012777,2021-01-22T02:29:00-05:00,CHI,2.5,Single Stat,Shots On Goal,2023-01-22T02:32:19-05:00,8,57766,https://static.prizepicks.com/images/players/nhl/Viktor_Arvidsson_cd3e3e6c-23c2-4a3e-af08-e498246c50ad.webp,NHL,8.0,Viktor Arvidsson,F,LA,Kings
1012778,2021-01-22T02:32:00-05:00,BOS,2.0,Single Stat,Shots On Goal,2023-01-22T02:30:46-05:00,8,58407,https://static.prizepicks.com/images/players/nhl/Alexander_Barabanov_b320ca08-ddaf-4463-bf45-9b8ea0ea08b4.webp,NHL,8.0,Alexander Barabanov,F,SJ,Sharks
1012779,2021-01-22T02:32:00-05:00,SJ,2.5,Single Stat,Shots On Goal,2023-01-22T02:23:30-05:00,8,58107,https://static.prizepicks.com/images/players/nhl/Brad_Marchand_42eba095-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Brad Marchand,F,BOS,Bruins
1012780,2021-01-22T02:32:00-05:00,SJ,4.0,Single Stat,Shots On Goal,2023-01-22T02:23:14-05:00,8,58108,https://static.prizepicks.com/images/players/nhl/David_Pastrnak_69cc1757-78c5-4461-bde3-2b252854ecb8.webp,NHL,8.0,David Pastrnak,F,BOS,Bruins
1012781,2021-01-22T02:32:00-05:00,BOS,2.0,Single Stat,Shots On Goal,2023-01-22T02:27:29-05:00,8,57756,https://static.prizepicks.com/images/players/nhl/Erik_Karlsson_42fa3dcd-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Erik Karlsson,D,SJ,Sharks
1012782,2021-01-22T02:32:00-05:00,BOS,2.0,Single Stat,Shots On Goal,2023-01-22T02:20:39-05:00,8,57757,https://static.prizepicks.com/images/players/nhl/Logan_Couture_428cf927-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Logan Couture,F,SJ,Sharks
1012783,2021-01-22T02:32:00-05:00,SJ,3.0,Single Stat,Shots On Goal,2023-01-22T02:27:29-05:00,8,58106,https://static.prizepicks.com/images/players/nhl/Patrice_Bergeron_42e8baa0-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Patrice Bergeron,F,BOS,Bruins
1012784,2021-01-22T02:32:00-05:00,SJ,2.0,Single Stat,Shots On Goal,2023-01-22T02:27:29-05:00,8,58105,https://static.prizepicks.com/images/players/nhl/Taylor_Hall__42b1269a-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Taylor Hall,F,BOS,Bruins
1012785,2021-01-22T02:32:00-05:00,BOS,4.0,Single Stat,Shots On Goal,2023-01-22T02:27:23-05:00,8,57754,https://static.prizepicks.com/images/players/nhl/Timo_Meier_d85b6a42-b1d6-49e1-a53d-3e33dd19d2e1.webp,NHL,8.0,Timo Meier,F,SJ,Sharks
1012786,2021-01-22T02:32:00-05:00,BOS,2.0,Single Stat,Shots On Goal,2023-01-22T02:35:15-05:00,8,58009,https://static.prizepicks.com/images/players/nhl/Tomas_Hertl_64669a46-a90a-4d58-a759-87e5d0591515.webp,NHL,8.0,Tomas Hertl,F,SJ,Sharks
1012787,2021-01-22T02:35:00-05:00,ARI,2.5,Single Stat,Shots On Goal,2023-01-22T02:25:35-05:00,8,58058,https://static.prizepicks.com/images/players/nhl/Alex_Pietrangelo_42d52288-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Alex Pietrangelo,D,VGK,Golden Knights
1012788,2023-01-22T02:35:00-05:00,VGK,2.0,Single Stat,Shots On Goal,2023-01-22T03:19:13-05:00,8,58492,https://static.prizepicks.com/images/players/nhl/Barrett_Hayton_bf30bab4-e024-4038-9fa6-532023216934.webp,NHL,8.0,Barrett Hayton,F,ARI,Coyotes
1012789,2023-01-22T02:35:00-05:00,VGK,2.5,Single Stat,Shots On Goal,2023-01-22T02:37:23-05:00,8,57755,https://static.prizepicks.com/images/players/nhl/Clayton_Keller_00cc69f0-afdf-4259-8712-2bcb6ca1d12f.webp,NHL,8.0,Clayton Keller,F,ARI,Coyotes
1012790,2023-01-22T02:35:00-05:00,VGK,2.0,Single Stat,Shots On Goal,2023-01-22T05:51:34-05:00,8,87725,https://static.prizepicks.com/images/players/placeholder.png,NHL,8.0,Dylan Guenther,F,ARI,Coyotes
1012791,2023-01-22T02:35:00-05:00,ARI,3.5,Single Stat,Shots On Goal,2023-01-22T02:41:13-05:00,8,60079,https://static.prizepicks.com/images/players/nhl/Jack_Eichel_5cb512ae-8207-4a2f-9209-614c4cdb6344.webp,NHL,8.0,Jack Eichel,F,VGK,Golden Knights
1012792,2023-01-22T02:35:00-05:00,VGK,3.0,Single Stat,Shots On Goal,2023-01-22T02:37:23-05:00,8,58319,https://static.prizepicks.com/images/players/nhl/Jakob_Chychrun_45480fac-8d91-48dd-88b4-5afe5a921bf5.webp,NHL,8.0,Jakob Chychrun,D,ARI,Coyotes
1012793,2023-01-22T02:35:00-05:00,ARI,3.5,Single Stat,Shots On Goal,2023-01-22T02:37:23-05:00,8,57764,https://static.prizepicks.com/images/players/nhl/Jonathan_Marchessault_ca9999bb-88c8-400b-9e36-9b6ee8a81888.webp,NHL,8.0,Jonathan Marchessault,F,VGK,Golden Knights
1012794,2023-01-22T02:35:00-05:00,VGK,2.0,Single Stat,Shots On Goal,2023-01-22T03:30:02-05:00,8,57758,https://static.prizepicks.com/images/players/nhl/Nick_Schmaltz_8bfb6025-5aae-4654-8a67-d836b2739283.webp,NHL,8.0,Nick Schmaltz,F,ARI,Coyotes
1012795,2023-01-22T02:35:00-05:00,ARI,2.0,Single Stat,Shots On Goal,2023-01-22T02:36:19-05:00,8,57767,https://static.prizepicks.com/images/players/nhl/Reilly_Smith__436ece1c-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Reilly Smith,F,VGK,Golden Knights
1012796,2023-01-22T02:35:00-05:00,VGK,2.0,Single Stat,Shots On Goal,2023-01-22T02:45:42-05:00,8,57760,https://static.prizepicks.com/images/players/nhl/Shayne_Gostisbehere_9b9f4756-03ea-416f-b48f-bce8ad6ff3a7.webp,NHL,8.0,Shayne Gostisbehere,D,ARI,Coyotes
1012797,2021-01-22T02:41:00-05:00,PIT,0.5,Single Stat,Assists,2023-01-22T02:36:14-05:00,8,57866,https://static.prizepicks.com/images/players/nhl/Dougie_Hamilton_42ee4e8e-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Dougie Hamilton,D,NJ,Devils
1012798,2021-01-22T02:41:00-05:00,PIT,0.5,Single Stat,Assists,2023-01-22T02:36:14-05:00,8,57865,https://static.prizepicks.com/images/players/nhl/Jack_Hughes_1b48264e-4f71-4aaf-a263-62ba01d12b63.webp,NHL,8.0,Jack Hughes,F,NJ,Devils
1012799,2021-01-22T02:41:00-05:00,NJ,0.5,Single Stat,Points,2023-01-22T02:31:23-05:00,8,62295,https://static.prizepicks.com/images/players/nhl/Rickard_Rakell_42789ae7-0f24-11e2-8525-18a905767e44.webp,NHL,8.0,Rickard Rakell,F,PIT,Penguins
1012800,2021-01-22T02:41:00-05:00,SJ,0.5,Single Stat,Goals,2023-01-22T02:36:14-05:00,8,58108,https://static.prizepicks.com/images/players/nhl/David_Pastrnak_69cc1757-78c5-4461-bde3-2b252854ecb8.webp,NHL,8.0,David Pastrnak,F,BOS,Bruins
1012801,2021-01-22T02:41:00-05:00,SJ,0.5,Single Stat,Assists,2023-01-22T02:49:58-05:00,8,58108,https://static.prizepicks.com/images/players/nhl/David_Pastrnak_69cc1757-78c5-4461-bde3-2b252854ecb8.webp,NHL,8.0,David Pastrnak,F,BOS,Bruins
